Folder Name,Song Name,Artist,Album,Year,Charter,Diff Band,Diff Guitar,Diff Bass,Diff Drums,Diff Keys,Diff Vocals,Diff Pro Guitar,Diff Pro Bass,Diff Pro Keys,Diff Pro Drums,Diff Vocal Harmonies,Has Pro Guitar,Has Pro Keys,Has Pro Drums,Has Vocal Harmonies,Audio Tracks,Guitar Tuning,Bass Tuning,S.SterrGtuning,S.SterrBtuning,S.SterrStatus
Paul McCartney & Wings - Helen Wheels,Helen Wheels,Paul McCartney & Wings,Band on the Run,1973,Harmonix,4,4,2,4,0,2,-1,-1,0,4,-1,FALSE,TRUE,TRUE,FALSE,"drums.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Paul McCartney & Wings - Let Me Roll It,Let Me Roll It,Paul McCartney & Wings,Band on the Run,1973,Harmonix,1,3,1,1,0,2,1,0,1,1,-1,TRUE,TRUE,TRUE,FALSE,"drums.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Peter Cetera - Glory of Love,Glory of Love,Peter Cetera,Solitude/Solitaire,1986,Harmonix,1,2,1,1,4,3,-1,-1,5,1,3,FALSE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,Unknown,matched
Peter Frampton - Do You Feel Like We Do (Live),Do You Feel Like We Do (Live),Peter Frampton,Frampton Comes Alive!,1976,Harmonix,5,5,3,4,6,2,-1,-1,6,4,2,FALSE,TRUE,TRUE,TRUE,"drums.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Phish - Llama,Llama,Phish,A Picture of Nectar,1992,Harmonix,6,6,6,6,6,6,6,6,6,6,6,TRUE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Phish - Stash,Stash,Phish,A Picture of Nectar,1992,Harmonix,6,5,5,5,5,3,6,6,6,5,3,TRUE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Phish - Tweezer,Tweezer,Phish,A Picture of Nectar,1992,Harmonix,6,4,5,5,6,4,-1,-1,6,5,4,FALSE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Phoenix - Lasso,Lasso,Phoenix,Wolfgang Amadeus Phoenix,2009,Harmonix,5,5,5,4,-1,6,4,4,-1,4,-1,TRUE,FALSE,TRUE,FALSE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
P!nk - Funhouse,Funhouse,P!nk,Funhouse,2008,Harmonix,2,2,2,3,2,3,-1,-1,2,3,-1,FALSE,TRUE,TRUE,FALSE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
P!nk - Get the Party Started,Get the Party Started,P!nk,M!ssundaztood,2001,Harmonix,2,2,0,4,2,3,0,0,2,4,-1,TRUE,TRUE,TRUE,FALSE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
P!nk - Please Don't Leave Me,Please Don't Leave Me,P!nk,Funhouse,2008,Harmonix,1,2,1,1,2,3,-1,-1,2,1,-1,FALSE,TRUE,TRUE,FALSE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
P!nk - Sober,Sober,P!nk,Funhouse,2008,Harmonix,2,2,0,3,4,4,-1,-1,5,3,-1,FALSE,TRUE,TRUE,FALSE,"drums.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
P.O.D. - Boom,Boom,P.O.D.,Satellite,2001,Harmonix,1,2,2,4,-1,2,1,1,-1,4,2,TRUE,FALSE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,-2 0 0 0 0 0,-2 0 0 0,matched
P.O.D. - Youth of the Nation,Youth of the Nation,P.O.D.,Satellite,2001,Harmonix,1,2,1,3,1,2,-1,-1,1,3,2,FALSE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,-4 -2 -2 -2 -2 -2,-2 -4 -2 -2 -2,matched
Poison - Every Rose Has Its Thorn,Every Rose Has Its Thorn,Poison,Open Up and Say... Ahh!,1988,Harmonix,1,3,1,1,1,2,2,1,1,1,2,TRUE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,-1 -1 -1 -1 -1 -1,-1 -1 -1 -1,matched
Poison - Nothin' but a Good Time,Nothin' but a Good Time,Poison,Open Up and Say... Ahh!,1988,Harmonix,2,5,1,4,1,3,4,1,1,4,-1,TRUE,TRUE,TRUE,FALSE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,-1 -1 -1 -1 -1 -1,-1 -1 -1 -1,matched
Poison - Talk Dirty to Me,Talk Dirty to Me,Poison,Look What the Cat Dragged In,1986,Harmonix,2,3,1,4,-1,2,-1,-1,-1,4,-1,FALSE,FALSE,TRUE,FALSE,"drums_1.ogg, drums_2.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,-1 -1 -1 -1 -1 -1,-1 -1 -1 -1,matched
Poison - Unskinny Bop,Unskinny Bop,Poison,Flesh & Blood,1990,Harmonix,3,5,1,4,1,3,-1,-1,1,4,-1,FALSE,TRUE,TRUE,FALSE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,-1 -1 -1 -1 -1 -1,-1 -1 -1 -1,matched
Poni Hoax - Antibodies,Antibodies,Poni Hoax,Images of Sigrid,2008,Harmonix,4,2,6,3,6,1,1,6,6,3,-1,TRUE,TRUE,TRUE,FALSE,"drums.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
"Pretty Girls Make Graves - Something Bigger, Something Brighter","Something Bigger, Something Brighter",Pretty Girls Make Graves,The New Romance,2003,Harmonix,4,6,1,3,4,0,4,2,4,3,0,TRUE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Primus - Jerry Was a Race Car Driver (2x Bass Pedal Expert+),Jerry Was a Race Car Driver,Primus,Sailing the Seas of Cheese,1991,Harmonix,5,2,5,6,-1,0,5,6,-1,6,-1,TRUE,FALSE,TRUE,FALSE,"drums_1.ogg, drums_2.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,5 5 5 5,matched
Procol Harum - A Whiter Shade of Pale,A Whiter Shade of Pale,Procol Harum,Procol Harum,1967,Harmonix,1,1,1,2,1,3,-1,-1,1,2,-1,FALSE,TRUE,TRUE,FALSE,"drums.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Puddle of Mudd - Blurry,Blurry,Puddle of Mudd,Come Clean,2001,Harmonix,2,4,1,3,2,2,-1,-1,2,3,-1,FALSE,TRUE,TRUE,FALSE,"drums_1.ogg, drums_2.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,-1 -1 -1 -1 -1 -1,-1 -1 -1 -1,matched
Puddle of Mudd - Control,Control,Puddle of Mudd,Come Clean,2001,Harmonix,1,2,2,3,-1,2,-1,-1,-1,3,-1,FALSE,FALSE,TRUE,FALSE,"drums_1.ogg, drums_2.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,-3 -1 -1 -1 -1 -1,-3 -1 -1 -1,matched
Puddle of Mudd - She Hates Me,She Hates Me,Puddle of Mudd,Come Clean,2001,Harmonix,1,3,1,3,-1,2,1,0,-1,3,-1,TRUE,FALSE,TRUE,FALSE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,-1 -1 -1 -1 -1 -1,-1 -1 -1 -1,matched
Queen - Bicycle Race,Bicycle Race,Queen,Jazz,1978,Harmonix,5,2,3,3,5,6,3,4,6,3,6,TRUE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Queen - Bohemian Rhapsody,Bohemian Rhapsody,Queen,A Night at the Opera,1975,Harmonix,6,4,4,3,6,6,6,5,6,3,6,TRUE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Queen - Don't Stop Me Now,Don't Stop Me Now,Queen,Jazz,1978,Harmonix,5,3,3,4,5,6,-1,-1,5,4,6,FALSE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Queen - Hammer to Fall,Hammer to Fall,Queen,The Works,1984,Harmonix,2,3,2,2,1,3,3,2,2,2,3,TRUE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Queen - I'm in Love With My Car,I'm in Love With My Car,Queen,A Night at the Opera,1975,Harmonix,4,4,2,4,3,4,-1,-1,3,4,4,FALSE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Queen - I Want It All (RB3 version),I Want It All (RB3 version),Queen,The Miracle,1989,Harmonix,6,5,3,4,6,4,4,1,6,4,4,TRUE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Queen - I Want to Break Free (RB3 version),I Want to Break Free (RB3 version),Queen,The Works,1984,Harmonix,1,2,1,3,3,3,1,2,2,3,3,TRUE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Queen - Keep Yourself Alive,Keep Yourself Alive,Queen,Queen,1973,Harmonix,5,4,2,4,-1,3,5,2,-1,4,3,TRUE,FALSE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Queen - Killer Queen (RB3 version),Killer Queen (RB3 version),Queen,Sheer Heart Attack,1974,Harmonix,4,3,3,2,4,6,3,3,4,2,6,TRUE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Queen - Long Away,Long Away,Queen,A Day at the Races,1976,Harmonix,2,2,2,3,-1,4,-1,-1,-1,3,4,FALSE,FALSE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Queen - Now I'm Here,Now I'm Here,Queen,Sheer Heart Attack,1974,Harmonix,3,3,2,3,1,3,2,3,1,3,3,TRUE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Queen - One Vision (RB3 version),One Vision (RB3 version),Queen,A Kind of Magic,1986,Harmonix,6,4,4,5,1,4,4,2,1,5,4,TRUE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Queen - Play the Game,Play the Game,Queen,The Game,1980,Harmonix,3,3,2,3,2,4,2,2,3,3,4,TRUE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Queen - Radio Ga Ga,Radio Ga Ga,Queen,The Works,1984,Harmonix,4,3,3,4,4,3,-1,-1,3,4,3,FALSE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Queen - Seven Seas of Rhye,Seven Seas of Rhye,Queen,Queen II,1974,Harmonix,5,4,2,4,6,5,-1,-1,6,4,5,FALSE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Queens of the Stone Age - In My Head,In My Head,Queens of the Stone Age,Lullabies to Paralyze,2005,Harmonix,1,2,2,2,2,3,-1,-1,2,2,3,FALSE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Queens of the Stone Age - No One Knows,No One Knows,Queens of the Stone Age,Songs for the Deaf,2002,Harmonix,6,5,6,6,-1,3,5,5,-1,6,3,TRUE,FALSE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,-4 -4 -4 -4 -4 -4,-4 -4 -4 -4,matched
Queen - Somebody to Love (RB3 version),Somebody to Love (RB3 version),Queen,A Day at the Races,1976,Harmonix,5,3,3,4,4,6,4,3,6,4,6,TRUE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Queensryche - Silent Lucidity,Silent Lucidity,Queensryche,Empire,1990,Harmonix,2,3,2,3,3,3,-1,-1,4,3,3,FALSE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Queen - Stone Cold Crazy,Stone Cold Crazy,Queen,Sheer Heart Attack,1974,Harmonix,5,4,3,4,-1,5,4,3,-1,4,5,TRUE,FALSE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Queen - Tenement Funster,Tenement Funster,Queen,Sheer Heart Attack,1974,Harmonix,1,2,2,3,1,2,2,2,1,3,2,TRUE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Queen - The Show Must Go On,The Show Must Go On,Queen,Innuendo,1991,Harmonix,2,3,2,3,3,4,-1,-1,3,3,4,FALSE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Queen - Under Pressure (RB3 version),Under Pressure (RB3 version),Queen,Hot Space,1982,Harmonix,2,1,3,4,2,4,3,2,2,4,4,TRUE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,Unknown,0 0 0 0,matched
Queen - We Are the Champions (RB3 version),We Are the Champions (RB3 version),Queen,News of the World,1977,Harmonix,1,1,1,0,3,3,2,2,5,0,3,TRUE,TRUE,TRUE,TRUE,"crowd.ogg, drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Queen - We Will Rock You (RB3 version),We Will Rock You (RB3 version),Queen,News of the World,1977,Harmonix,0,0,0,0,-1,3,1,0,-1,0,3,TRUE,FALSE,TRUE,TRUE,"crowd.ogg, drums.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,22 22 21 21,matched
Queen - You're My Best Friend,You're My Best Friend,Queen,A Night at the Opera,1975,Harmonix,5,2,3,3,3,6,-1,-1,4,3,6,FALSE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Rage Against the Machine - Bombtrack,Bombtrack,Rage Against the Machine,Rage Against the Machine,1992,Harmonix,1,3,2,3,-1,1,2,2,-1,3,1,TRUE,FALSE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Rage Against the Machine - Killing in the Name,Killing in the Name,Rage Against the Machine,Rage Against the Machine,1992,Harmonix,4,3,3,5,-1,0,-1,-1,-1,5,0,FALSE,FALSE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,-2 0 0 0 0 0,-2 0 0 0,matched
Rage Against the Machine - Sleep Now in the Fire,Sleep Now in the Fire,Rage Against the Machine,The Battle of Los Angeles,1999,Harmonix,2,3,5,3,-1,0,-1,-1,-1,3,-1,FALSE,FALSE,TRUE,FALSE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Rammstein - Du Hast,Du Hast,Rammstein,Sehnsucht,1997,Harmonix,4,2,1,4,5,3,1,1,5,4,3,TRUE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Ramones - I Wanna Be Sedated,I Wanna Be Sedated,Ramones,Road to Ruin,1978,Harmonix,0,2,1,0,-1,0,0,0,-1,0,-1,TRUE,FALSE,TRUE,FALSE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Rascal Flatts - Summer Nights,Summer Nights,Rascal Flatts,Unstoppable,2009,Harmonix,4,4,4,4,-1,4,-1,-1,-1,4,4,FALSE,FALSE,TRUE,TRUE,"drums.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Rascal Flatts - Summer Nights (RB3 version),Summer Nights (RB3 version),Rascal Flatts,Unstoppable,2009,Harmonix,4,4,4,4,4,4,-1,-1,4,4,4,FALSE,TRUE,TRUE,TRUE,"drums.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Reba McEntire - The Night the Lights Went Out in Georgia,The Night the Lights Went Out in Georgia,Reba McEntire,For My Broken Heart,1991,Harmonix,2,2,4,3,-1,3,-1,-1,-1,3,3,FALSE,FALSE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Reba McEntire - The Night the Lights Went Out in Georgia (RB3 version),The Night the Lights Went Out in Georgia (RB3 version),Reba McEntire,For My Broken Heart,1991,Harmonix,2,2,4,3,4,3,-1,-1,6,3,3,FALSE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Red Hot Chili Peppers - By the Way,By the Way,Red Hot Chili Peppers,By the Way,2002,Harmonix,4,3,4,4,-1,3,2,5,-1,4,3,TRUE,FALSE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,-2 0 0 0,0 0 0 0 0 0,-2 0 0 0,matched
Red Hot Chili Peppers - Californication,Californication,Red Hot Chili Peppers,Californication,1999,Harmonix,1,2,2,3,0,2,1,2,0,3,2,TRUE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Red Hot Chili Peppers - Look Around,Look Around,Red Hot Chili Peppers,I'm with You,2011,Harmonix,5,5,4,4,3,3,-1,-1,3,4,3,FALSE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Red Hot Chili Peppers - Monarchy of Roses,Monarchy of Roses,Red Hot Chili Peppers,I'm with You,2011,Harmonix,4,4,4,4,2,4,-1,-1,2,4,4,FALSE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Red Hot Chili Peppers - Otherside,Otherside,Red Hot Chili Peppers,Californication,1999,Harmonix,2,2,2,4,-1,3,2,1,-1,4,3,TRUE,FALSE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Red Hot Chili Peppers - Parallel Universe,Parallel Universe,Red Hot Chili Peppers,Californication,1999,Harmonix,5,3,3,4,-1,3,-1,-1,-1,4,-1,FALSE,FALSE,TRUE,FALSE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Red Hot Chili Peppers - Scar Tissue,Scar Tissue,Red Hot Chili Peppers,Californication,1999,Harmonix,2,2,2,3,-1,3,-1,-1,-1,3,3,FALSE,FALSE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Red Hot Chili Peppers - The Adventures of Rain Dance Maggie,The Adventures of Rain Dance Maggie,Red Hot Chili Peppers,I'm with You,2011,Harmonix,3,3,3,4,1,3,2,3,1,4,3,TRUE,TRUE,TRUE,TRUE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
Relient K - Must Have Done Something Right,Must Have Done Something Right,Relient K,Five Score and Seven Years Ago,2007,Harmonix,2,1,2,1,2,4,-1,-1,2,1,-1,FALSE,TRUE,TRUE,FALSE,"drums_1.ogg, drums_2.ogg, drums_3.ogg, guitar.ogg, keys.ogg, rhythm.ogg, song.ogg, vocals.ogg",0 0 0 0 0 0,0 0 0 0,0 0 0 0 0 0,0 0 0 0,matched
